sentiment,review
-1,"['went', 'sunday', 'close', 'lie']"
-1,"['good', 'even', 'complet', 'disorgan', 'staff', 'speak', 'loud', 'haitian', 'creol', 'wait', 'long']"
-1,"['power', 'cardboard', 'straw']"
-1,"['rain', 'wet', 'bad', 'attent', 'take', 'long']"
-1,"['servic', 'horribl', 'want', 'take', 'order', 'howev', 'want']"
-1,"['old', 'cold']"
1,"['realli', 'huge', 'fan', 'fast', 'teenag', 'daughter', 'enjoy', 'mcds', 'staff', 'alway', 'friend', 'alway', 'get', 'order', 'correct', 'far', 'best', 'mcds', 'ever', 'alway', 'enjoy', 'appreci', 'qualiti', 'servic', 'qualiti', 'peopl', 'definit', 'find', 'least', 'even', 'crew', 'day', 'girl', 'joke', 'go', 'often', 'get', 'staff', 'go', 'end', 'know', 'order', 'readi', 'go', 'lmao', 'great', 'peopl', 'excel', 'servic']"
1,"['line', 'ws', 'extrem', 'big', 'move', 'slowli', 'plus', 'appl', 'pie', 'strawberri', 'cream', 'pie', 'gave', 'substitut', 'cinnabun', 'staff', 'apologet', 'slow', 'pie', 'middl', 'night', 'extrem', 'staf']"
1,"['staff', 'seem', 'alway', 'differ', 'make', 'order', 'sometim', 'littl', 'difficult', 'state', 'perpetu', 'learn', 'also', 'lead', 'wait', 'bit', 'longer', 'lobbi', 'alway', 'clean', 'well', 'bathroom']"
1,"['new', 'upgrad', 'everyth', 'look', 'great', 'clean', 'great', 'staff']"
1,"['good', 'quick', 'drive', 'servic', 'long', 'line', 'went', 'quick']"
1,"['go', 'time', 'great', 'staff', 'nvr', 'get', 'wrong', 'alway', 'line', 'wrap', 'around', 'lol', 'star', 'def', 'custom', 'servic', 'better', 'hey', 'go', 'kid', 'love', 'good', 'custom', 'servic', 'guy', 'make', 'differ']"
1,"['open', 'hrs', 'darn', 'time', 'hour', 'everi', 'day', 'day', 'week', 'mean', 'place', 'open', 'eleventeen', 'million', 'hour', 'year', 'dont', 'even', 'know', 'find', 'peopl', 'work', 'mean', 'shower', 'brush', 'teeth', 'chang', 'cloth', 'alway', 'think', 'may', 'idea', 'robot', 'clone', 'exampl', 'dolli', 'sheep', 'pretti', 'hot', 'ngl']"
1,"['late', 'order', 'wrong', 'person', 'take', 'order', 'need', 'slow']"
1,"['servic', 'slow', 'get', 'item', 'error', 'bit', 'smaller', 'locat', 'overal', 'good', 'place', 'grab', 'quick', 'bite', 'near', 'lake', 'creek']"
1,"['manag', 'wait', 'went', 'way', 'make', 'satisfi', 'custom', 'great', 'custom', 'servic']"
1,"['would', 'given', 'star', 'even', 'manag', 'nicest', 'person', 'seen', 'definit', 'charg', 'train', 'crew', 'constant', 'new', 'help', 'spite', 'everytim', 'return', 'order', 'goe', 'back', 'kitchen', 'patient', 'disassembl', 'sandwich', 'explain', 'proper', 'way', 'make', 'sandwich', 'spirit', 'educ', 'cherri', 'disposit', 'tell', 'children', 'work', 'respect', 'look', 'yes', 'might', 'get', 'thing', 'confus', 'occasion', 'continu', 'go', 'star']"
1,"['staff', 'kind', 'usual', 'prepar', 'time', 'manner', 'reason', 'sone', 'prefer', 'locat', 'howev', 'drive', 'thru', 'line', 'sometim', 'inconveni', 'get', 'long', 'time', 'even', 'block', 'entranc']"
1,"['great', 'realli', 'need', 'hire', 'peopl', 'understand', 'english', 'spanish', 'spanish', 'speaker', 'tri', 'take', 'english', 'order', 'peopl', 'realli', 'nice', 'smarter', 'put', 'drive', 'thru', 'lobbi', 'take', 'order']"
1,"['good', 'atmospher', 'ok', 'restaur', 'clean', 'thing', 'make', 'almost', 'ate', 'floor', 'wet', 'sign', 'present', 'beyond', 'slick', 'otherwis', 'good', 'quick', 'place', 'grab', 'bite']"
1,"['edit', 'recent', 'mcdonald', 'improv', 'lot', 'especi', 'compar', 'mcdonald', 'area', 'mayb', 'north', 'part', 'w', 'parmer', 'realli', 'fair', 'comparison', 'mean', 'god', 'damn', 'waterfal', 'keep', 'good', 'work', 'star', 'old', 'took', 'power', 'outlet', 'tabl', 'left', 'broken', 'cover', 'caution', 'tape', 'alway', 'understaf', 'tell', 'owner', 'suck', 'place', 'everi', 'penni', 'without', 'put', 'anyth', 'back', 'give', 'famili', 'own', 'mcdonald', 'bad', 'name']"
1,"['look', 'good', 'money', 'fast', 'peopl', 'rather', 'go', 'mcdonald', 'fast', 'place', 'chain', 'everytim', 'honest', 'crave', 'speak']"
1,"['live', 'nearbi', 'choic', 'mcdonald', 'compar', 'other', 'close', 'distanc', 'gotta', 'say', 'though', 'last', 'order', 'got', 'realli', 'yucki', 'chew', 'didnt', 'eat', 'rest', 'tast', 'cook', 'doubl', 'cook', 'someth', 'made', 'rubberi', 'ined']"
1,"['store', 'friend', 'smile', 'staff', 'clean', 'time', 'order', 'correct', 'manag', 'make', 'right', 'conveni', 'easi', 'quick']"
1,"['part', 'lake', 'creek', 'festiv', 'mall', 'review', 'mcdonald', 'featur', 'member', 'mall', 'contribut', 'member', 'anderson', 'mill', 'communiti', 'peac']"
1,"['servic', 'good', 'order', 'med', 'water', 'charg', 'ask', 'said', 'anyth', 'bigger', 'small', 'charg', 'well', 'tell', 'pay', 'give', 'choic']"
1,"['go', 'everyday', 'morn', 'breakfast', 'work', 'staff', 'nice', 'ever', 'error', 'go', 'order', 'manag', 'made', 'right']"
1,"['still', 'best', 'unhealthi', 'cheapest', 'breakfast', 'town', 'coffe', 'steal', 'yes', 'deserv', 'break', 'everi']"
1,"['mcdonald', 'sy', 'quick', 'servic', 'friend', 'staff', 'guilti', 'pleasur', 'galor']"
1,"['clean', 'order', 'correct', 'crowd', 'insid', 'place', 'sit', 'tabl', 'use']"
1,"['decent', 'fast', 'order', 'occasion', 'mess', 'good', 'price']"
1,"['ice', 'cream', 'cone', 'best', 'part', 'branch']"
1,"['love', 'fact', 'allow', 'dine']"
1,"['great', 'servic', 'there', 'play', 'area', 'tast', 'regular', 'peceful', 'area']"
1,"['never', 'issu', 'insid', 'alway', 'amaz', 'servic', 'friend', 'staff']"
1,"['issu', 'sweet', 'tea', 'never', 'sweet', 'tast', 'water', 'everyth', 'good']"
1,"['quick', 'conveni', 'fast', 'fast', 'great', 'qualiti', 'expect', 'mediocr']"
1,"['quick', 'ordera', 'alway', 'come', 'right']"
1,"['dine', 'room', 'still', 'close']"
1,"['compaint', 'didnt', 'restroom', 'open', 'public', 'short', 'time']"
1,"['alot', 'smaller', 'insid', 'remodel', 'staff', 'also', 'alot', 'friendlier', 'use']"
1,"['fast', 'friend', 'servic', 'clean', 'bathroom', 'although', 'ice', 'cream', 'machin', 'alway', 'broken']"
1,"['line', 'order', 'sweet', 'tea', 'lil', 'weak']"
1,"['servic', 'outstand', 'fill', 'extrem', 'tasti']"
1,"['peopl', 'day', 'goodnight', 'lowkey', 'bad', 'lmao']"
1,['good']
1,"['faster', 'accur', 'mcdonald']"
1,"['good', 'place', 'get', 'readi', 'remodel', 'sovservic', 'slow']"
1,"['consist', 'qualiti', 'product', 'remodel', 'store']"
1,"['great', 'custom', 'servic', 'drive']"
1,"['decent', 'run', 'locat', 'ice', 'cream', 'machin', 'seem', 'broken', 'time']"
1,"['solid', 'go', 'lot', 'never', 'issu']"
1,"['good', 'especi', 'late']"
1,"['super', 'fast', 'drive', 'thru']"
1,"['fresh', 'hot', 'ask']"
1,"['alway', 'nice', 'quick', 'meal', 'snack']"
1,"['cheaper', 'mcdonald', 'area']"
1,"['friend', 'staff', 'quick', 'servic', 'clean']"
1,"['great', 'servic', 'fast']"
1,"['great', 'quick', 'meal']"
1,"['fair', 'quick', 'servic']"
1,"['good', 'sausag', 'egg', 'chees', 'biscuit']"
1,"['micki', 'ds', 'expect']"
1,"['beauti', 'fast', 'custom', 'servic']"
1,"['alway', 'good', 'fast', 'servic']"
1,"['good', 'expect']"
1,"['store', 'alway', 'cold']"
1,"['son', 'love']"
1,"['nice', 'experi', 'work', 'fine']"
1,"['dip', 'cone', 'hot', 'day']"
1,"['staff', 'kind']"
1,"['fresh', 'surpris']"
1,"['quick', 'servic']"
1,"['mcdonald', 'know']"
1,"['consist', 'across', 'brand']"
1,"['great', 'outdoor', 'atmospher']"
1,"['free', 'ice', 'cream', 'app']"
1,"['great', 'servic', 'quick']"
1,['clean']
1,"['great', 'servic']"
1,['quick']
1,"['good', 'servic']"
1,"['peopl', 'friend']"
1,"['fast', 'friend']"
1,"['servic', 'good']"
1,['nice']
1,"['great', 'servic']"
1,['mcdonald']
1,['ok']
1,['ok']
1,"['great', 'servic']"
1,"['clean', 'friend']"
1,"['alway', 'good']"
1,"['friend', 'staff']"
1,[]
1,"['fast', 'fast']"
1,['mcdonald']
1,['awesom']
1,"['breakfast', 'babi']"
1,"['buy', 'eat', 'tasti', 'hot', 'chocol']"
1,"['neat', 'prompt', 'care', 'good']"
1,"['good', 'servic']"
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,"['worth', 'effort', 'get', 'construct', 'wait', 'old', 'went', 'twice', 'never', 'fresh', 'chicken', 'sandwich', 'shrivel', 'dri', 'sit', 'hour', 'cook', 'begin', 'small', 'drop', 'mayo', 'bun', 'stale', 'first', 'time', 'figur', 'second', 'time', 'order', 'nugget', 'milkshak', 'give', 'receipt', 'told', 'go', 'park', 'wait', 'readi', 'spot', 'open', 'could', 'access', 'cashier', 'said', 'whatev', 'walk', 'away', 'wait', 'car', 'front', 'move', 'could', 'pull', 'around', 'build', 'get', 'spot', 'ask', 'first', 'shake', 'said', 'bring', 'wait', 'min', 'honest', 'long', 'forgot', 'milkshak', 'ask', 'curt', 'well', 'receipt', 'clear', 'eventu', 'brought', 'shake', 'old', 'cold', 'shake', 'melt']"
1,"['clean', 'polit', 'peopl', 'mix', 'pie', 'order', 'refund']"
1,"['ate', 'mcdonald', 'year', 'got', 'breakfast', 'sandwich', 'must', 'say', 'thank', 'switch', 'egg', 'crispi', 'bacon', 'listen', 'want', 'impress']"
1,"['recent', 'time', 'great', 'hot', 'n', 'crispi', 'gave', 'star', 'instead', 'still', 'think', 'time', 'last', 'cold', 'right', 'gate']"
1,"['quick', 'bit', 'fare', 'price', 'come']"
1,"['nice', 'clean', 'friend', 'cashier', 'knowledg', 'patient', 'especi', 'peopl', 'could', 'make', 'mind', 'choic', 'seem', 'better', 'mcdonald', 'much']"
1,"['hometown', 'wife', 'grandchildren', 'twice', 'week', 'review', 'hamlin', 'call', 'older', 'style', 'aint', 'year', 'remov', 'small', 'playyard', 'peopl', 'afraid', 'ballpit', 'outsid', 'get', 'use', 'month', 'year', 'ampl', 'seat', 'seen', 'seat', 'never', 'without', 'find', 'seat', 'everyth', 'pretti', 'clean', 'good', 'order', 'walk', 'order', 'accur', 'fast', 'drive', 'fast', 'time', 'exact', 'time', 'get', 'wrong', 'say', 'nobodi', 'perfect', 'sinc', 'right', 'rt', 'easi', 'get', 'unless', 'travel', 'south', 'sometim', 'hard', 'pull', 'kfc', 'subway', 'ice', 'cream', 'shop', 'across', 'street', 'busi', 'littl', 'area', 'brodheadsvill', 'overal', 'nice', 'facil']"
1,"['wind', 'gap', 'pa', 'locat', 'surpris', 'better', 'covid', 'interior', 'close', 'drive', 'fast', 'serv', 'fresh', 'streamlin', 'way', 'allow', 'serv', 'drive', 'kitchen', 'staff', 'cook', 'area', 'probabl', 'save', 'staff', 'hour', 'crave', 'awhil']"
1,"['got', 'peic', 'mc', 'chicken', 'nugget', 'larg', 'fri', 'nugget', 'fine', 'fri', 'stale', 'made', 'sad', 'best', 'part', 'meal', 'know', 'could', 'return']"
1,"['alway', 'consist', 'good', 'good', 'price', 'breakfast', 'choic', 'best', 'fast', 'restaur', 'period', 'read', 'articl', 'select', 'choos', 'sign', 'contract', 'potato', 'farmer', 'insur', 'qualiti', 'tast', 'maintain', 'throught', 'locat', 'wish', 'would', 'deep', 'fri', 'appl', 'pie', 'year', 'ago', 'best', 'fri', 'good', 'servic', 'alway', 'choic', 'stock', 'clean', 'seat', 'area', 'kitchen', 'bathroom', 'enjoy']"
1,"['nice', 'sit', 'insid', 'year', 'tabl', 'look', 'sanit', 'peopl', 'eaten', 'could', 'see', 'greas', 'crumb', 'left', 'behind', 'also', 'disappoint', 'salad']"
1,"['went', 'drive', 'two', 'chicken', 'nugget', 'root', 'beer', 'ice', 'chicken', 'nugget', 'ice', 'cold', 'rupiah', 'doubl', 'lid', 'drink', 'spill', 'third', 'shirt', 'proper', 'put', 'place']"
1,"['pretti', 'good', 'alway', 'get', 'mcflurri', 'never', 'broken', 'machin', 'never', 'encount']"
1,"['staff', 'great', 'littl', 'old', 'expect', 'eat', 'often']"
1,"['construct', 'front', 'make', 'difficult', 'get']"
1,"['great', 'experi', 'good', 'good', 'staff', 'usual', 'pretti', 'patient', 'nonsens']"
1,"['dine', 'room', 'open', 'clean', 'fast', 'nice', 'hot', 'bada', 'butta', 'dat', 'data', 'mcdonald', 'enjoy', 'thies', 'pandem', 'time', 'freasher', 'normal', 'thank']"
1,"['mcd', 'kinda']"
1,"['great', 'servic', 'stop', 'forget', 'never', 'get', 'shake', 'tast', 'soap']"
1,"['mcdonald', 'must', 'still', 'cook', 'burger', 'grill', 'tast', 'better', 'other', 'believ', 'went', 'hot', 'air', 'fryer', 'uck']"
1,"['last', 'order', 'night', 'stale', 'staff', 'still', 'polit', 'welcom']"
1,"['quit', 'abfew', 'time', 'person', 'never', 'problem', 'girlfriend', 'order', 'mess', 'time']"
1,"['good', 'servic', 'everyth', 'good']"
1,"['good', 'got', 'right']"
1,"['good', 'place', 'fast', 'meal', 'restaur', 'clean', 'servic', 'good']"
1,"['littl', 'slow', 'take', 'order', 'kid', 'enjoy', 'center', 'piec', 'decor']"
1,"['alway', 'enjoy', 'price', 'mcdonald', 'drawback', 'wait', 'time', 'line']"
1,"['fast', 'servic', 'good', 'pricey']"
1,"['good', 'quick', 'fresh']"
1,"['got', 'bundl', 'good', 'deal', 'someth', 'everyon']"
1,"['good', 'cashier', 'friend', 'restaur', 'bathroom', 'clean']"
1,"['good', 'custom', 'servic', 'correct', 'stuff', 'order', 'verri', 'profession']"
1,"['servic', 'slow', 'bare', 'warm']"
1,"['big', 'place', 'sort', 'empti', 'great', 'custom', 'servic']"
1,"['clean', 'inexpens', 'faster', 'would', 'star']"
1,"['ok', 'sometim', 'best']"
1,"['servic', 'fast', 'staff', 'great']"
1,"['improv', 'servic', 'clean', 'courteous', 'crew', 'improv']"
1,"['custom', 'friend', 'bun', 'alway', 'fresh']"
1,"['ketchup', 'get', 'packet', 'cashier', 'seem', 'littl', 'stress']"
1,"['fast', 'drive', 'thru', 'hot', 'fresh']"
1,"['alway', 'order', 'special', 'usual', 'get', 'right', 'locat']"
1,"['cashier', 'friend', 'pretti', 'fast']"
1,"['coffe', 'made', 'way', 'ask', 'love', 'mc', 'griddl']"
1,"['mcdonald', 'read', 'review', 'decid', 'mcdonald', 'go', 'need', 'hobbi']"
1,"['happi', 'meal', 'forgot', 'appl', 'juic']"
1,"['love', 'breakfast', 'e', 'want']"
1,"['quick', 'easi', 'alway', 'decent', 'cup', 'coffe']"
1,['cold']
1,"['sturgeon', 'fantast', 'cook', 'perfect']"
1,"['good', 'shake', 'suck']"
1,"['love', 'underr', 'filet', 'fish']"
1,"['good', 'peopl', 'fast']"
1,"['great', 'manag', 'quick']"
1,"['great', 'price', 'good']"
1,"['fresh', 'e', 'z', 'park', 'nice', 'peopl']"
1,"['filet', 'fish', 'delici']"
1,"['fast', 'friend', 'servic']"
1,"['regular', 'mcdonald', 'breakfast', 'day', 'menu']"
1,"['got', 'good', 'servic']"
1,"['healthi', 'tast', 'good']"
1,"['good', 'burger']"
1,"['well', 'mcd', 'decent']"
1,"['good', 'breakfast', 'special']"
1,"['everybodi', 'love', 'mcd']"
1,"['pancak', 'great']"
1,"['nice', 'mc', 'donald']"
1,"['nice', 'clean', 'happi', 'atmospher']"
1,"['fast', 'fast']"
1,"['good', 'servic', 'good']"
1,"['small', 'coffe', 'cream', 'sugar']"
1,"['got', 'ask']"
1,['nice']
1,['nice']
1,['ok']
1,['good']
1,"['quick', 'servic']"
1,['great']
1,"['easi', 'coffe']"
1,['ok']
1,"['good', 'servic']"
1,"['good', 'coffe']"
1,['good']
1,"['mcdonald', 'els', 'need', 'said']"
1,['yummi']
1,"['nice', 'place']"
1,"['stay', 'away', 'chicken']"
1,[]
1,"['good', 'rich', 'good', 'price', 'fast', 'love', 'coffe', 'frapp', 'delici']"
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,['good']
1,"['visit', 'friday', 'mark', 'improv', 'servic', 'cleanli', 'locat', 'ft', 'hamilton', 'parkway', 'katherin', 'manag', 'staff', 'chris', 'prompt', 'offer', 'help', 'solut', 'famili', 'need', 'use', 'dedic', 'staff', 'member', 'continu', 'clean', 'dine', 'area', 'big', 'plus', 'feel', 'beverag', 'station', 'closer', 'dine', 'area', 'facilit', 'transfer', 'drink', 'station', 'tabl', 'particular', 'disabl', 'anoth', 'concern', 'price', 'though', 'dollar', 'option', 'avail', 'price', 'popular', 'size', 'item', 'high', 'median', 'incom', 'famili', 'four', 'would', 'wari', 'dine', 'month', 'often', 'name', 'counter', 'person', 'help', 'us', 'visit', 'chris', 'credit', 'compani']"
1,"['know', 'everi', 'night', 'whatev', 'close', 'dine', 'room', 'time', 'control', 'door', 'sign', 'show', 'din', 'room', 'open', 'hour', 'still', 'use', 'garbag', 'block', 'door']"
1,"['daughter', 'nice', 'experi', 'upon', 'enter', 'worker', 'direct', 'us', 'order', 'kiosk', 'input', 'order', 'us', 'deliv', 'tabl']"
1,"['ok', 'typic', 'mc', 'servic', 'good', 'allow', 'scooter', 'get']"
1,"['come', 'mcdee', 'sinc', 'hamburgl', 'jail', 'big', 'yellow', 'slide', 'open', 'late', 'hard', 'time', 'get', 'order', 'right']"
1,"['flag', 'current', 'fli', 'june', 'honor', 'brother', 'sister', 'lost', 'live', 'defend', 'us']"
1,"['mmmm', 'honest', 'pretti', 'fast', 'drive', 'order', 'cannot', 'complain', 'run', 'special', 'item', 'frappuccino', 'pretti', 'fast', 'overal', 'qualiti', 'pretti', 'much', 'alway', 'fresh']"
1,"['easi', 'pick', 'mobil', 'order', 'soda', 'machin', 'worri', 'specifi', 'ice', 'drink', 'includ', 'napkin', 'straw', 'lid', 'straw', 'either', 'paper', 'plastic', 'includ', 'ketchup', 'packet', 'ask', 'counterstaff', 'drink', 'perk', 'fast', 'restaur', 'dine', 'room', 'plenti', 'tabl', 'chair', 'rang', 'booth', 'high', 'stool', 'couch', 'chair', 'easi', 'get', 'q', 'q', 'close', 'subway', 'station']"
1,"['place', 'busi', 'chasier', 'time', 'order', 'kiosk', 'app', 'order', 'phone', 'app', 'got', 'taken', 'care', 'reason', 'time', 'peopl', 'order', 'kiosk', 'pay', 'card', 'wait', 'someon', 'collect', 'money', 'cashier', 'chao', 'want', 'say', 'team', 'handl', 'download', 'app', 'phone', 'servic', 'faster', 'also', 'app', 'offer', 'deal', 'free', 'stuff', 'purchas']"
1,"['best', 'area', 'reason', 'charg', 'cent', 'big', 'deal', 'someth', 'notic', 'staff', 'make', 'fresh', 'forreal', 'lol', 'upon', 'request', 'nugg', 'hit', 'miss', 'burger', 'pretti', 'good', 'fan', 'chicken', 'product', 'mcodnald', 'th', 'good', 'chicken']"
1,"['place', 'seem', 'cool', 'actual', 'bad']"
1,"['pretti', 'good', 'expect', 'mcdonald']"
1,"['pretti', 'averag', 'mcdonald', 'seat', 'nice', 'servic', 'also', 'quit', 'fast', 'pretti', 'averag', 'get', 'crowd', 'sometim', 'suggest', 'go', 'know', 'want', 'bit', 'easier', 'employe']"
1,"['fast', 'effici', 'servic', 'alway', 'fresh']"
1,"['seem', 'new', 'mcdonald', 'first', 'time', 'got', 'realli', 'quick', 'high', 'tech', 'screen', 'order', 'mobil', 'order', 'big', 'park', 'lot', 'drive', 'thru', 'window', 'came', 'hot', 'tast', 'great', 'hate', 'get', 'cold', 'given', 'right', 'fryer']"
1,"['newli', 'renov', 'ad', 'extra', 'drive', 'thru', 'lane', 'lol', 'think', 'wait', 'longer', 'get', 'fish', 'sandwich', 'good', 'tast', 'yesterday']"
1,"['use', 'conveni', 'mcdonald', 'store', 'dine', 'servic', 'restroom', 'make', 'thing', 'difficult', 'everyon', 'imagin', 'everi', 'place', 'go']"
1,"['tldr', 'get', 'bts', 'meal', 'two', 'sauc', 'special', 'bag', 'includ', 'never', 'thought', 'write', 'review', 'mcdonald', 'yet', 'disappoint', 'hear', 'purpl', 'packag', 'avail', 'u', 'corpor', 'miss', 'opportun', 'hesit', 'paper', 'bag', 'adorn', 'bts', 'logo', 'guarante', 'avail', 'locat', 'fear', 'quell', 'saw', 'guest', 'sit', 'outsid', 'elus', 'bts', 'paper', 'bag', 'go', 'ebay', 'elus', 'longer', 'util', 'self', 'servic', 'machin', 'order', 'quick', 'easi', 'medium', 'larg', 'size', 'avail', 'opt', 'medium', 'enough', 'hindsight', 'like', 'cajun', 'sauc', 'sweet', 'chili', 'sauc', 'person', 'prefer', 'total', 'medium', 'bts', 'meal', 'tax', 'noth', 'special', 'happi', 'support', 'boy', 'alway', 'pleas', 'kind', 'servic', 'worker', 'boraha']"
1,"['good', 'local', 'fast', 'servic', 'locat', 'neighborhood', 'rd', 'avenu', 'kissena', 'boulevard', 'peopl', 'alway', 'friend', 'whether', 'eat', 'take', 'pickup', 'sausag', 'biscuit', 'pancak', 'without', 'sausag', 'burger', 'appl', 'pie', 'coffe', 'fountain', 'soda', 'time', 'special', 'promot', 'nice', 'varieti', 'menu', 'kid', 'room', 'parti', 'larg', 'park', 'lot', 'drive', 'order', 'menu', 'board', 'drive', 'window', 'pay', 'open', 'earli', 'late']"
1,"['place', 'spacious', 'clean', 'park', 'bathroom', 'went', 'autom', 'teller', 'machin', 'human', 'cashier', 'busi', 'time', 'day', 'complet', 'inadequ']"
1,"['usual', 'fare', 'order', 'process', 'need', 'work', 'ask', 'tabl', 'number', 'explain', 'need', 'take', 'sign', 'id', 'tabl']"
1,"['good', 'place', 'quick', 'lunch', 'snack', 'mani', 'thing', 'choos']"
1,"['renov', 'mcdonald', 'huge', 'still', 'mcdonald', 'faster', 'drive', 'thru', 'still', 'open', 'good', 'place', 'satisfi', 'mccrave']"
1,"['valu', 'tast', 'servic', 'present', 'appear', 'establish']"
1,"['everyth', 'fine', 'order', 'app', 'chose', 'drice', 'thru', 'pick', 'employe', 'realli', 'impati', 'sigh']"
1,"['upgrad', 'doubl', 'check', 'order', 'give', 'ketchup', 'sauc', 'unless', 'ask', 'still', 'forget']"
1,"['coupl', 'edp', 'staff', 'friend', 'staff', 'control', 'today', 'manag', 'yell', 'everybodi', 'noth', 'go', 'right', 'amaz', 'see', 'mani', 'employe', 'made', 'work', 'blizzard', 'today', 'seem', 'happi', 'good', 'job']"
1,"['alway', 'great', 'care', 'drive', 'forgotten', 'thing', 'order', 'time']"
1,"['nice', 'place', 'good', 'servic', 'coffe', 'hot', 'fresh', 'better', 'starbuck', 'get', 'earli', 'relax', 'way', 'start', 'day', 'mcdonald', 'classic', 'american']"
1,"['go', 'renov', 'drive', 'thru', 'either']"
1,"['order', 'via', 'app', 'receiv', 'quick', 'fast', 'servic', 'clean', 'fresh', 'even', 'though', 'went', 'peak', 'lunchtim']"
1,"['day', 'tri', 'mobil', 'app', 'love', 'need']"
1,"['averag', 'mc', 'donald', 'noth', 'special', 'clean', 'bathroom', 'near', 'lot', 'store', 'shop', 'fun', 'place', 'visit', 'general', 'guess']"
1,"['would', 'anyon', 'hate', 'mcdonald', 'coffe', 'inexpens', 'oatmeal', 'fruit', 'favorit', 'eaten', 'fish', 'sandwich', 'lettuc', 'tomato', 'prefer', 'whole', 'grain', 'bread', 'howev', 'menu']"
1,"['clean', 'love', 'new', 'burger', 'eat', 'atmospher', 'mcdonald', 'diet', 'month', 'affair', 'lol']"
1,"['usual', 'mcdonald', 'good', 'drunk', 'crow', 'drive', 'thru', 'servic', 'still', 'pretti', 'quick', 'price', 'went', 'littl', 'much', 'still', 'good', 'deal']"
1,"['place', 'nice', 'clean', 'staff', 'member', 'friend', 'smile', 'time', 'would', 'repeat']"
1,"['bad', 'drive', 'wise', 'besid', 'facr', 'allow', 'homeless', 'peopl', 'stay', 'gotten', 'better']"
1,"['nice', 'place', 'tad', 'bit', 'busi', 'got', 'make', 'sure', 'order', 'done', 'correct']"
1,"['good', 'play', 'area', 'kid', 'howev', 'lot', 'stranger', 'might', 'approach', 'ask', 'money']"
1,"['sometim', 'cant', 'handl', 'order', 'far', 'good']"
1,"['use', 'drive', 'thru', 'window', 'pay', 'window', 'pick', 'fast', 'place', 'order']"
1,"['good', 'servic', 'qualiti', 'bad', 'make', 'chees', 'ingredi', 'fall', 'lot', 'time']"
1,"['strang', 'drive', 'thru', 'entranc', 'quick', 'servic', 'pack', 'student', 'nearbi', 'high', 'school', 'around', 'pm']"
1,"['conveni', 'locat', 'fast', 'restaur', 'friend', 'staff', 'ampl', 'seat', 'quick', 'turnaround', 'time']"
1,"['good', 'mchicken', 'made', 'destroy', 'bathroom']"
1,"['courteous', 'staff', 'fresh', 'strong', 'point', 'locat']"
1,"['reopen', 'close', 'sinc', 'last', 'summer', 'reconstruct', 'place', 'wonder']"
1,"['far', 'mcd', 'go', 'good', 'usual', 'get', 'quick', 'servic', 'cleanli', 'good']"
1,"['nice', 'place', 'clean', 'fast', 'servic', 'friend', 'staff']"
1,"['place', 'pretti', 'big', 'crowd', 'good', 'place', 'children', 'play']"
1,"['beauti', 'appear', 'clean', 'hug', 'play', 'area', 'kid', 'enjoy']"
1,"['like', 'love', 'enjoy', 'meal']"
1,"['great', 'place', 'take', 'kid', 'enjoy', 'well', 'indoor', 'playroom']"
1,[]
1,"['drive', 'two', 'order', 'lane', 'fast', 'drive', 'servic']"
